label,value,num_date_review,unknown_var_7,unknown_var_8,unknown_var_9,unknown_var_13,unknown_var_17,social_friend_count,delta_time,delta_date,age,cat_3,cat_6,location_id,cat_8,cat_10,cat_11,com_type,cat_12
0,4500000.0,11.0,0.0,20.25421284,0.0,0.62,1441.0,891.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,4.0,20.25421284,4.0,0.62,2164.0,117.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0
1,4500000.0,11.0,23.0,8.112306935,5.142857143,0.62,1441.0,891.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0
0,2771400.0,17.0,19.0,18.80159568,2.4833333335,0.29,1819.0,1734.0,0.095,1299.0,26.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,7614900.0,34.0,3.0,2.121320344,1.5,0.93,1445.0,572.0,7.788,794.0,33.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,44.0,30.40559159,22.5,0.62,2164.0,806.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,12.0,34.02939905,-7.0,0.62,2164.0,33.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,919.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1300000.0,27.0,18.0,5.041008303,2.333333333,0.08,-24.0,0.0,13.673,1022.0,25.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0
1,1300000.0,27.0,22.0,25.77466456,2.333333333,0.08,-24.0,0.0,13.673,1022.0,25.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0
1,4472600.0,32.0,74.0,37.00450423,37.33333333,0.6,1092.0,2757.0,0.347,822.0,28.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0
0,4500000.0,11.0,57.0,137.8858223,-40.5,0.62,1460.0,1792.0,0.885,1435.0,32.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0
0,4500000.0,11.0,41.0,101.3146913,-36.0,0.62,2164.0,2804.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,0.0,0.0,0.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,865.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,5000000.0,0.0,18.0,23.045600955,1.7083333335000002,0.77,706.0,701.0,0.602,1793.0,35.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,94.0,164.0487732,-22.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,14.0,20.25421284,14.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,67.0,11.3137085,59.0,0.62,-29.0,0.0,0.885,1435.0,32.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,0.0,0.0,0.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1490000.0,59.0,11.0,22.611038245,11.0,0.12,-4.0,446.0,0.135,35.0,37.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,205.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,29.0,13.03840481,10.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,0.0,20.25421284,0.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,0.0,0.0,0.0,0.62,702.0,2147.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,1134.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,497.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1150000.0,0.0,21.0,34.71039852,-1.089285714,0.08,353.0,0.0,0.0,750.0,26.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0
0,4500000.0,11.0,80.0,20.25421284,80.0,0.62,2164.0,1769.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,31.0,13.29661611,7.4,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,36.0,16.8399327,13.25,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,6.0,96.0,113.4768699,-11.0,0.62,699.0,0.0,10.339,1646.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,85.0,55.86143571,45.5,0.62,2164.0,1012.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,1.0,0.516397779,0.333333333,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,49.0,28.29016319,16.33333333,0.62,2535.0,0.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,2.0,26.1629509,-16.5,0.62,2164.0,251.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0
1,2355690.0,24.0,110.0,144.9839072,-2.333333333,0.28,2173.0,778.0,5.953,1108.0,29.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,3963400.0,106.0,43.0,23.045600955,43.0,0.43,3622.0,4173.0,7.097,-1391.0,34.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,2645100.0,0.0,7.0,4.949747468,3.5,0.28,2167.5,448.0,0.0,1817.0,29.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0
1,1390000.0,12.0,1.0,0.577350269,0.333333333,0.08,1799.0,0.0,0.056,1454.0,58.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4500000.0,11.0,7.0,15.55634919,-4.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,0.0,165.4629868,-117.0,0.62,2164.0,85.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,2771400.0,91.0,81.0,18.80159568,81.0,0.29,2893.0,4998.0,17.49,-938.0,32.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
1,4472000.0,6.0,6.0,17.306234359999998,6.0,0.6,1799.0,685.0,285.251,1646.0,26.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0
0,4500000.0,11.0,19.0,5.084289528,2.125,0.62,2164.0,424.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,827.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3367400.0,67.0,24.0,0.707106781,23.5,0.33,3280.0,322.0,0.006,-215.0,31.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0
0,4500000.0,11.0,13.0,5.416025603,5.0,0.62,2164.0,4319.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4472600.0,0.0,14.0,16.3627668,2.0,0.6,1816.5,2888.0,0.019,1798.0,24.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0
0,834000.0,24.0,-54.0,20.25421284,-54.0,0.01,-17.0,2211.0,0.037,1095.0,28.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,4480000.0,18.0,16.0,20.25421284,2.0,0.6,1804.0,0.0,0.289,1254.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,973000.0,12.0,7.0,2.986078811,3.25,0.03,2178.0,3703.0,0.0,1480.0,28.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
1,894000.0,60.0,-92.0,13.10216267,-92.0,0.01,2174.0,466.0,0.043,-11.0,33.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4470000.0,86.0,18.0,60.10823571,-23.0,0.6,3280.0,578.0,0.19,-945.0,34.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0
0,973000.0,12.0,7.0,2.986078811,3.25,0.03,715.0,3703.0,0.0,1480.0,28.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
1,4500000.0,11.0,37.0,65.55201497,-11.33333333,0.62,2525.0,545.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0
1,4500000.0,11.0,-19.0,20.25421284,-19.0,0.62,339.0,4871.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0
1,596000.0,0.0,9.0,4.425306016,4.25,0.0,2178.0,4962.0,0.01,1855.0,27.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,780000.0,6.0,35.0,14.34108318,16.5,0.0,1437.0,0.0,0.0,1643.0,32.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0
0,805000.0,0.0,0.0,12.82966135,0.0,0.01,2907.0,0.0,0.0,1471.0,29.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
1,834000.0,36.0,58.0,36.06244584,32.5,0.01,1066.0,0.0,0.005,755.0,28.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0
0,4500000.0,11.0,3.0,1.527525232,1.333333333,0.62,699.0,7.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,0.0,14.0,18.3757086,1.1666666664999998,0.62,2181.0,0.0,0.031,1808.0,32.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,46.0,47.40165257,-1.75,0.62,2164.0,2272.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,699.0,7.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3650000.0,0.0,14.0,13.07669683,3.0,0.38,2187.0,0.0,0.0,1041.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0
1,3933000.0,61.0,35.0,51.35529833,-7.833333333,0.43,2173.0,607.0,0.0,-27.0,32.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4250000.0,30.0,14.0,15.0443788,3.0,0.49,1809.5,703.0,0.0,886.0,30.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
1,780000.0,6.0,16.0,8.96288644,10.33333333,0.0,3273.0,0.0,0.0,1643.0,32.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0
0,2235000.0,30.0,59.0,32.23352292,22.0,0.28,2893.0,701.0,0.0,13.0,34.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
1,4472600.0,0.0,14.0,19.32830394,2.0,0.6,2165.0,226.0,0.647,1794.0,34.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
1,4000000.0,18.0,15.0,17.0098011,2.5,0.44,2167.0,1492.0,1.056,1278.0,28.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,973000.0,73.0,27.0,12.82966135,27.0,0.03,2543.0,2785.0,1.06,-392.0,27.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,736.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4300000.0,7.0,18.0,23.045600955,1.7083333335000002,0.52,2173.0,589.0,10.784,1606.0,40.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,2619360.0,27.0,18.0,29.82076085,1.8257575755,0.28,1823.0,0.0,97.376,1009.0,32.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
0,4500000.0,11.0,56.0,124.4507935,-32.0,0.62,2164.0,2777.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,55.0,38.89087297,27.5,0.62,702.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4258600.0,16.0,26.0,69.37578828,-17.0,0.49,2164.0,610.0,3.861,1340.0,30.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2235000.0,30.0,59.0,32.23352292,22.0,0.28,4012.0,701.0,0.0,13.0,34.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
1,3000000.0,97.0,16.0,20.25421284,2.0,0.3,2164.0,958.0,2.109,-1146.0,41.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,4.0
0,5665000.0,43.0,51.0,91.21677477,-13.5,0.84,1073.0,197.0,4.926,515.0,31.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4650000.0,41.0,4.0,2.121320344,2.5,0.69,2899.0,0.0,0.0,582.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
1,3665000.0,0.0,11.0,18.80159568,11.0,0.38,2536.0,529.0,1.331,1803.0,27.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,4500000.0,22.0,15.0,20.2063940265,15.0,0.62,2175.0,483.0,0.0,806.5,32.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0
0,4500000.0,11.0,12.0,5.131601439,7.666666667,0.62,-7.0,4463.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,1210000.0,25.0,20.0,91.09884741,-38.0,0.08,1436.0,0.0,0.664,1058.0,72.0,2.0,0.0,4.0,4.0,4.0,2.0,3.0,0.0
0,2846000.0,21.0,1.0,37.2424489,-21.0,0.29,1069.0,0.0,0.699,1160.0,36.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0
0,1210000.0,0.0,16.0,20.25421284,2.0,0.08,3271.0,0.0,0.0,1832.0,30.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0
1,5507040.0,149.0,14.0,103.2375901,-59.0,0.84,4002.0,462.0,0.232,-1534.0,40.0,2.0,0.0,2.0,4.0,4.0,2.0,3.0,2.0
1,1390000.0,0.0,46.0,19.98749609,16.5,0.08,3276.0,0.0,3.85,1844.0,31.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0
1,3654000.0,5.0,15.0,17.0098011,2.5,0.38,2167.0,0.0,3.217,1648.0,25.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4700000.0,12.0,14.0,15.0443788,3.0,0.71,2536.0,1733.0,0.229,1464.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
0,4500000.0,11.0,31.0,69.94938646,-14.25,0.62,-13.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,4252565.0,46.0,15.0,17.0098011,2.5,0.49,2167.0,1504.0,0.823,398.0,31.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4104000.0,14.0,4.0,17.0098011,4.0,0.48,2167.0,841.0,4.203,1406.0,35.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,349.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,21.0,14.0,13.07669683,3.0,0.62,2187.0,449.0,0.0,1193.0,26.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0
0,5801651.0,93.0,0.0,0.0,0.0,0.86,2527.0,2378.0,0.015,-1026.0,31.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0
0,3831600.0,39.0,11.0,17.0098011,11.0,0.41,2907.0,754.0,0.056,643.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,0.0,20.25421284,0.0,0.62,2164.0,4263.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,-89.0,20.25421284,-89.0,0.62,707.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,1374.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3474000.0,30.0,1.0,17.0098011,1.0,0.35,2897.0,0.0,3.54,920.0,29.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,637.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,6000000.0,0.0,9.0,79.90306627,-47.5,0.87,2173.0,0.0,3.735,1795.0,31.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4458000.0,4.0,18.0,23.045600955,1.7083333335000002,0.6,2173.0,0.0,14.208,1702.0,32.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4252565.0,56.0,13.0,6.184658438,3.75,0.49,710.0,1943.0,0.8,100.0,22.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,4500000.0,11.0,94.0,55.47654512,-11.0,0.62,2164.0,454.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,550.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,785.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3850000.0,1.0,14.0,13.07669683,3.0,0.41,3259.0,504.0,0.0,1790.0,33.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0
0,3102240.0,12.0,39.0,13.43502884,29.5,0.31,1079.0,0.0,0.67,1465.0,25.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0
0,3050000.0,0.0,14.0,15.0443788,3.0,0.3,1809.5,53.0,0.0,1272.0,28.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
1,4600000.0,17.0,14.0,15.0443788,3.0,0.69,1809.5,1883.0,0.0,1312.0,26.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
0,5804000.0,0.0,62.0,153.4421715,-46.5,0.86,4010.0,870.0,17.327,1790.0,30.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,1300000.0,12.0,4.0,13.646406681,4.0,0.08,911.0,0.0,0.0,1468.0,30.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,0.0
1,2659650.0,35.0,115.0,143.910852,-18.66666667,0.28,1442.0,804.0,1.705,723.0,29.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0
0,3000000.0,13.0,49.0,18.87980322,8.083333333,0.3,1075.0,2421.0,0.001,1116.0,30.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
1,1390000.0,12.0,3.0,1.341640786,0.6,0.08,2902.0,2662.0,2.09,1453.0,38.0,1.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0
1,7000000.0,41.0,18.0,23.045600955,1.7083333335000002,0.91,2173.0,0.0,484.554,1396.5,38.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,1.0,20.25421284,1.0,0.62,2164.0,449.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,31.0,12.19289411,15.66666667,0.62,2164.0,521.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3800000.0,12.0,26.0,12.03813385,14.75,0.41,1439.0,0.0,9.721,1458.0,26.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,1741.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4880000.0,11.0,14.0,13.07669683,3.0,0.74,3986.0,0.0,2.972,1496.0,31.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0
1,4500000.0,11.0,20.0,9.451631253,7.0,0.62,1451.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,3.0,20.25421284,3.0,0.62,2555.0,88.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0
1,1300000.0,45.0,34.0,6.646765167,1.777777778,0.08,1078.0,4836.0,3.465,452.0,25.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0
0,4500000.0,11.0,16.0,10.60660172,8.5,0.62,2164.0,834.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4290000.0,9.0,29.0,83.00803174,-31.33333333,0.49,2171.0,0.0,0.003,1267.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0
0,4260000.0,2.0,16.0,20.25421284,2.0,0.49,701.0,778.0,0.0,1777.0,25.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3420000.0,25.0,126.0,75.66042559,72.5,0.35,2164.0,0.0,0.0,1041.0,32.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,4.0
0,4500000.0,129.0,16.0,22.08393081,2.0,0.62,1817.0,0.0,160.783,-1518.0,44.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0
1,3069400.0,36.0,10.0,3.5,5.75,0.3,3999.0,541.0,112.979,616.0,30.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0
0,3963400.0,105.0,-42.0,72.12489168,-93.0,0.0,4010.0,1412.0,0.002,-143.0,35.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0
1,5030000.0,22.0,39.0,22.23360819,13.33333333,0.77,2187.0,393.0,3.017,1159.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0
0,15200000.0,21.0,14.0,15.0443788,3.0,0.98,2914.0,461.0,1.854,1159.0,33.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
0,3654000.0,0.0,15.0,17.0098011,2.5,0.38,1446.0,1258.0,13.719,1796.0,28.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,-29.0,20.25421284,-29.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4200000.0,67.0,11.0,57.65992253,-17.66666667,0.49,-23.0,25.0,10.21,-250.0,42.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0
0,6400000.0,64.0,82.0,41.9563265,34.33333333,0.89,2547.0,2851.0,2.002,-118.0,35.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
0,3000000.0,13.0,20.0,33.50994877,3.5,0.3,1075.0,2421.0,0.001,1116.0,30.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
1,4290000.0,9.0,29.0,76.04275113,-19.0,0.49,1813.0,0.0,0.003,1267.0,32.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0
0,1390000.0,17.0,195.0,133.7634728,18.0,0.08,3266.0,4994.0,0.001,1277.0,33.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0
1,3306300.0,24.0,19.0,18.80159568,2.4833333335,0.33,2894.0,0.0,0.807,1101.0,35.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,4380000.0,32.0,58.0,34.64823228,33.5,0.52,2171.0,350.0,1.903,848.0,28.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0
0,1300000.0,45.0,7.0,20.25421284,7.0,0.08,1078.0,4836.0,3.465,452.0,25.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0
0,5319000.0,33.0,3.0,1.414213562,2.0,0.82,2167.0,1088.0,10.129,792.0,28.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,3306300.0,72.0,24.0,9.539392014,13.0,0.33,2177.0,704.0,0.03,-357.0,36.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0
1,3530000.0,0.0,-113.0,17.0098011,-113.0,0.35,2167.0,0.0,0.0,1780.0,37.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4000000.0,88.0,15.5,20.2063940265,2.285714286,0.44,2175.0,0.0,0.109,-852.0,27.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
0,3477500.0,116.0,17.0,14.8492424,5.0,0.35,2354.0,124.0,0.0,556.0,43.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
1,3451000.0,84.0,12.0,3.535533906,9.5,0.35,2895.0,0.0,1.949,-724.0,41.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0
0,6153000.0,42.0,15.0,17.0098011,2.5,0.88,2180.0,0.0,0.035,551.0,34.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,973000.0,1.0,8.0,11.67618659,-2.333333333,0.03,2908.0,455.0,0.0,1811.0,35.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,605000.0,0.0,75.0,14.14213562,65.0,0.0,2162.0,0.0,0.0,1825.0,42.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0
1,3500000.0,23.0,15.0,17.0098011,2.5,0.35,2533.0,0.0,0.0,1359.0,30.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,5800000.0,9.0,14.0,15.0443788,3.0,0.86,359.0,1236.0,2.783,1549.0,31.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
0,4500000.0,11.0,78.0,100.2712987,-14.33333333,0.62,2164.0,473.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,10.0,20.25421284,10.0,0.62,2164.0,1245.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
